,weekday,minutes_since_midnight,apparent_temperature (°C),precipitation (mm),cloud_cover (%),shap weekday,shap minutes_since_midnight,shap apparent_temperature,shap precipitation,shap cloud_cover
4504,2.0,1345.0,12.531111,0.0,46.63889,3.3402576671441278,-38.83583194470406,-0.20698631143570312,0.2501597496271084,-3.0421165275176407
4505,1.0,203.0,15.782666,0.0,2.4355555,1.3795614586273892,-64.08406632244586,-1.0944214990735062,0.2036014797290151,-4.351899535953999
4506,6.0,134.0,-0.46666667,0.25333333,90.8,-2.8776696504354593,-64.27849932285152,2.6940850590467416,0.1270979588031782,1.0432412058909715
4507,4.0,306.0,15.652667,0.0,56.02,-1.8993358598450918,-65.90376529915133,-0.6594661704997233,0.1245859803954743,-1.3862718690733127
4508,0.0,968.0,6.5133333,0.31666666,87.85555,3.6537381440599788,61.359327456971016,2.1526533861160333,0.1894552715818052,7.15772033117215
4509,6.0,1409.0,14.550834,0.495,96.95,-10.307923851688715,-56.28662130443254,1.3379387284517263,0.04089559686183497,3.365786225914952
4510,2.0,727.0,20.41725,0.1,50.743057,-2.426082966387277,42.19525236252944,-5.595056647320595,-0.038224688927335215,-2.2658157356182795
4511,2.0,682.0,27.689833,0.0,2.2477777,-3.2947773939172578,39.50526432794333,-23.197635295867908,0.003946178873377448,-7.168454008380574
4512,6.0,1374.0,9.151111,0.0,62.684444,-11.346117295781788,-50.38293218906722,-0.8402808636029575,0.03565625115235305,-2.172316257715226
4513,2.0,860.0,14.3855,0.06586111,54.634445,0.4590645398696225,43.07552619139354,-1.5548969886700355,-0.0963735924164486,2.1663786389430326
4514,5.0,40.0,9.667472,0.8975833,100.0,-1.6362566445469877,-68.62623363755146,-0.2781150310436886,0.6377840065757439,4.083385669569173
4515,1.0,348.0,2.3575556,0.0,1.8030555,7.949487890243527,-45.555315690100194,4.451030594299234,0.3998642582595342,-0.6782135699788738
4516,0.0,336.0,14.479333,1.424,93.96667,-0.7075256122822573,-69.04784090796362,-0.3752344374532539,-2.702503977683686,1.354329393600425
4517,6.0,791.0,8.26875,0.0,100.0,2.7736533178488383,56.39640968795618,0.41583312626679625,-0.5297947222391768,5.156683316787088
4518,1.0,794.0,28.027834,0.0,67.60833,0.48360663741827636,34.92077831834555,-20.511620245277886,-0.09878497958183008,-0.2489653900265716
4519,6.0,446.0,1.8193055,0.0,91.193054,-24.076410736143615,0.5323937367399432,2.627556903064248,-0.42362338105837916,-0.49452940950791024
4520,0.0,1013.0,18.861334,0.0,33.0,5.7083526865045044,50.735684404810264,-4.443977556784954,-0.017962004303933465,-6.973734800676503
4521,5.0,602.0,3.4624722,0.0,92.5675,4.950699874202378,53.24051684045791,4.1483893162409355,-0.3987063769102064,3.866123353878656
4522,6.0,64.0,1.8918611,0.0,99.18611,-3.200726146350302,-66.60561252122123,2.799090176274378,-0.22379905760288477,3.4665745469431055
4523,4.0,536.0,5.8715835,0.0,36.90333,4.969582472125689,39.07992016939322,2.1780673480828643,-0.11787442338466647,-3.391463451902068
4524,2.0,441.0,2.811,0.0635,100.0,10.152638629456362,33.61369398581982,3.62126403945686,0.3917180034319565,11.783048925876617
4525,6.0,1402.0,5.051111,0.42333335,96.23333,-7.969514391144125,-60.38271163833142,0.3770172094106665,-0.055417653044063986,1.5588356420199072
4526,5.0,141.0,7.471778,0.1,22.561111,-2.2388484959602373,-62.86726423490047,0.5971623747746149,0.01748593799272946,-2.049377201875053
4527,5.0,750.0,9.3,0.35458332,100.0,0.6986528569459605,55.359337094624834,0.3608930037419005,0.6492387997110742,7.708261604408421
4528,1.0,1172.0,4.9721665,0.0,100.0,6.249455802599578,60.76866096433007,2.2828953426679064,0.041991312265393876,27.563201714913056
4529,1.0,999.0,13.496583,0.0,23.795,3.1885027911265738,50.520870843827716,-2.6911499802271495,-0.06008123815059774,-7.888195214370886
4530,0.0,1299.0,4.774722,0.2301111,100.0,11.799770185172559,-12.535320830971003,-3.391630162825188,-0.43259147016207367,13.072094664096834
4531,0.0,1089.0,9.685083,0.0,41.015,8.359790584146975,51.830877146820235,0.4203159406781185,0.07832608421643394,-11.043160161077981
4532,0.0,959.0,8.797778,0.0,89.975,3.9129052518407317,56.58583147829772,0.8094483137726711,-0.24347355945905358,6.066225097636384
4533,2.0,1419.0,2.2935834,0.0,3.4441667,0.6739180610775932,-53.9843035624226,1.8515342303315734,0.292197310149664,1.8565390597979219
4534,0.0,907.0,15.300222,0.27494445,100.0,6.095613121191654,41.605087497234365,-1.1677489130695604,0.12331741909186222,3.4071930924057994
4535,3.0,745.0,2.9677777,0.36777776,76.77778,-3.478407307664561,43.418384444117564,4.129317503372836,0.6134024606148385,-2.8313701985279747
4536,6.0,1099.0,23.122,0.0,14.306666,-9.590042497317015,42.04779656310875,-16.765692218542107,-0.14647876292467465,-16.89743458817403
4537,6.0,424.0,5.796056,0.0,25.704445,-21.134476958692055,-6.087392044246206,1.7126168436010634,-0.27761694498856926,-5.497725472033024
4538,1.0,1004.0,30.265,0.0,28.808332,5.7329318678081265,47.416494884560514,-20.15461712244154,-0.04958235083024132,-4.547795946031813
4539,5.0,526.0,0.746,0.0,80.42,-3.940080022891351,33.91765677622954,4.128894720594083,-0.4441153876781456,-0.607042062759402
4540,1.0,508.0,9.953333,0.24666667,100.0,2.2222688703735898,20.6307398635149,0.7169151091575596,-0.040946321686107456,2.0623472443223
4541,1.0,319.0,9.41225,0.42380556,100.0,0.7809417355408126,-74.29305968127153,-0.008282410989206568,-0.23867809140682272,2.6686066630582013
4542,2.0,296.0,-0.8335,0.0,63.614166,-0.2452032675544391,-72.55003421427804,-0.4612238280177152,-0.017465135176977675,-2.204846712569399
4543,1.0,200.0,12.5373335,0.0,24.586666,1.4303860422968775,-66.36275503953298,0.07314729561407773,0.25889368265866786,-2.5381002327799793
4544,0.0,1163.0,2.7233334,0.0,95.46667,10.35629974468549,59.42942193780341,2.9429159593979484,0.12648585760592956,18.249323824783165
4545,0.0,1091.0,7.68625,0.080972224,88.85833,7.826399158080392,63.919474999646354,0.5418562888502931,0.011829170723750781,5.6386737177173325
4546,0.0,1048.0,24.016666,0.0,38.229168,6.9655538569291675,52.76001045687991,-6.711247417688382,-0.01577665146192242,-5.754711511691415
4547,6.0,363.0,3.9054167,0.0,91.8375,-15.04821139633656,-39.69535536607107,3.2979692324002543,-0.3227590900659587,3.507012623548507
4548,4.0,928.0,8.387111,0.0,91.596664,-2.1602674404382842,50.02837275012333,0.705611058910697,-0.4155374757051553,4.811060301502546
4549,3.0,954.0,4.309222,0.19077778,100.0,-0.8786968184709529,50.182245216747134,3.684075089971225,0.06261074848969805,4.663900892714656
4550,5.0,1383.0,4.6064167,0.1,93.449165,-6.618255283872287,-56.31769608918826,-0.1797681638002424,0.13172955846786527,0.5094106036027268
4551,3.0,1431.0,9.961945,0.28527778,96.31944,-0.08255742200215899,-61.688418436924636,0.4167292417287789,-0.18364450542132138,3.0320383828083664
4552,3.0,448.0,10.836945,0.09477778,67.95556,7.205836083849258,24.723092670003577,-2.2424896504878977,0.13831514910856724,-3.211365277806917
4553,6.0,939.0,22.63464,0.0,30.0,-5.466157470742848,47.60142246524491,-12.280566278298696,-0.39776324311892486,-3.0378824359178522
4554,3.0,685.0,1.45,0.725,90.0,-2.6024166668256132,49.40014054548742,2.8800652596553076,1.2680614083210586,1.9169051882823287
4555,3.0,742.0,23.250778,0.037305556,35.196945,-4.842810947954646,40.1211369701624,-12.385858887592953,-0.1003817390998254,-3.824898508250716
4556,3.0,1384.0,3.8861666,0.0,28.138334,-1.0844334573348444,-52.75227824219069,-0.27190561699867555,0.33163823477426924,-4.3634180306196235
4557,0.0,1045.0,10.386806,0.8015278,88.91389,6.460783885220707,66.99136568943659,-0.6889738179246647,0.2604487663507431,8.066693162520721
4558,3.0,73.0,-0.86516666,0.08688889,58.47167,-1.2779726986487638,-66.84411286516983,0.4279335488478324,-0.025749870578448686,-2.021563723524414
4559,2.0,229.0,0.08236111,0.035277776,100.0,-0.2451531530618709,-72.63412355633578,1.6408181036313403,0.06480274198452429,4.351452187081176
4560,3.0,542.0,-0.30283332,0.0,89.95583,3.110090290625921,33.89631942939758,2.7926851377089803,-0.2977104012966212,0.45345044108231836
4561,2.0,940.0,30.136223,0.0,14.405556,2.177490610798218,39.787059948662915,-26.06491023866335,-0.038095944404607174,-7.314050482292972
4562,0.0,1004.0,6.1503334,1.2241666,87.25056,4.065424166480714,68.5841947173675,2.266705431600405,0.7186778065164834,8.794182751139001
4563,4.0,53.0,4.2854166,0.0,0.104166664,-0.9612683961590207,-65.36861594237884,1.8645457247098287,-0.0323755600849811,-2.115756659388543
4564,4.0,332.0,-1.617,0.0,50.355,-1.9232645816256522,-59.69645642314355,1.522803130805488,0.3556175443629379,-1.174169834221403
4565,0.0,586.0,2.5886111,0.43366668,100.0,-3.2552174962858285,28.125567165037,1.4866883022288548,-0.07185417590538412,-0.7255515342752159
4566,2.0,721.0,21.774,0.0,27.5375,-3.2708494712909264,43.029094072381646,-8.355799123247461,-0.04824415206909638,-2.4697781103849437
4567,4.0,1375.0,11.084945,0.0,20.764444,-4.045570709844444,-48.35306053990127,-0.3901879924933147,0.24194168941179806,-4.47414814535777
4568,2.0,895.0,7.4726667,0.11366667,100.0,-1.0656865206162074,38.735848109046614,1.005501979708666,-0.1167156474590274,0.7836738420724894
4569,5.0,656.0,19.824583,0.09497222,55.396667,3.9934420677026026,53.14915656050044,-2.799029738108318,-0.05280594309171027,-4.017591562668484
4570,5.0,134.0,7.4498887,0.1,18.730556,-1.9161555289029977,-63.12262888975936,0.7787525706688561,0.02834291628996688,-1.8651793854236622
4571,2.0,709.0,21.251389,0.0,28.717777,-3.4281324970324967,43.587070993026096,-7.525025202592208,-0.05028638199965796,-2.263572897672655
4572,1.0,74.0,10.828834,0.0,42.218887,1.5085004130403146,-67.3473391456008,-0.1277045361797038,0.04838086211681247,-1.7759532726407055
4573,1.0,701.0,4.8630557,0.33152777,100.0,-3.8631616785327463,46.13652351233364,1.1190446192324175,0.048333987275755774,5.519633397638799
4574,0.0,831.0,11.140833,1.0591667,100.0,3.134253498951592,41.73680675967536,-0.04274653649330462,0.41899127527078006,4.331042168180149
4575,3.0,1182.0,5.229417,0.57058334,90.29417,-3.291762605786303,19.116961021343858,-0.19799853968620518,-1.6622312848568006,-7.875360439101862
4576,2.0,1198.0,6.7022223,0.0,100.0,5.301273751537003,49.44820225246746,1.5797111206054693,0.14232259996731544,28.97275083212058
4577,3.0,782.0,5.139111,0.19511111,41.982224,-4.7857389317750965,46.429797019481654,2.396971372286475,0.05266955447196864,-1.0809417536656087
4578,4.0,1166.0,10.655444,0.0,8.1872225,-7.686077322860566,20.21753912637631,-2.3614765842755685,0.13324974487224983,-16.75754160712163
4579,1.0,355.0,2.2566667,0.0,1.9291667,9.020401929040743,-38.550579345802475,4.627004876554008,0.3307074346343617,-1.54123103328546
4580,4.0,533.0,13.314,0.0,44.406666,4.298418826222434,35.62661961491902,-1.8223155349890416,-0.08305193865299731,-4.685571238438289
4581,3.0,97.0,1.3233889,0.0,0.61694443,0.02388089867435106,-66.71568784314394,2.3936842774550082,-0.01639502324661013,-3.0364533337752038
4582,5.0,1072.0,8.544222,0.0,94.95111,-6.811141619245241,65.16865743879477,0.17773337129751754,-0.45676976855596285,11.925031012336419
4583,5.0,914.0,9.024583,0.07541667,100.0,-3.1226122342745857,43.980495936354004,0.16868956385055567,-0.2738316943446777,2.5749342072804735
4584,1.0,39.0,-0.65791667,0.1,94.1125,-0.1226123352249644,-70.85389295363429,1.923207149664556,0.03085819737116502,1.7047848147749871
4585,5.0,1355.0,14.202361,0.0,11.8330555,-8.002985779166234,-42.00640272609393,-1.1830091662406939,0.20924200572569918,-3.1725517340699847
4586,4.0,633.0,1.6522223,0.0,100.0,1.407034851074192,46.5021084206899,3.1990090147256947,-0.397380705118179,3.0862874372402826
4587,4.0,1298.0,11.823778,0.0,63.77111,-5.904882215420393,-27.06073670462768,-0.19475587920348225,0.28155005458990434,-2.411507136384647
4588,0.0,1281.0,13.936167,0.0,16.461666,11.402972375075027,-11.706642172614737,-0.3503222626249025,0.5797556153138452,-10.420101631263892
4589,6.0,331.0,-0.9554167,0.0,100.0,-3.264324059009555,-67.23256400850416,2.738309486488501,-0.16455001579721884,1.6272510996262248
4590,3.0,251.0,19.618917,0.0,38.243332,-0.2247109566331087,-64.92020601274571,-1.3154679086009646,0.11694123951593616,-2.1187258108655618
4591,3.0,1118.0,13.045,0.0,87.791664,-1.3085766950050637,45.50365003418922,-1.9745459167957362,0.09406943750381114,-1.058522948702176
4592,1.0,934.0,16.097834,0.0,88.776665,3.196630395511754,47.925666003684206,-4.601846527198963,-0.27811857306957455,3.800142453571156
4593,2.0,538.0,13.718,0.0,26.08,3.1685755061308587,32.9966415228645,-1.7709954721530319,0.04439051679770012,-1.637349258641403
4594,1.0,1101.0,5.719861,0.0,100.0,3.7062238286932363,69.78065583129722,2.3479580633838957,-0.15934430936972133,18.95703008214634
4595,1.0,388.0,15.545,0.0,0.0,12.855576240181927,2.9483756124575993,0.6890735400319055,0.26467265164852005,-12.32757475568851
4596,2.0,1277.0,4.6266665,0.0,90.0,1.9138272342483162,-23.381960457821684,-2.9149986698826136,0.6073564543724039,-8.256511245429518
4597,3.0,472.0,-0.52455556,1.1491112,100.0,6.37442127853632,27.589057797292853,5.466322148938978,-0.9776025451223056,5.585796618262927
4598,4.0,1121.0,0.49125,2.14375,100.0,-4.4372201725244516,64.2921210978031,4.962170406142868,1.9850201937158873,29.164217981755737
4599,1.0,310.0,10.965944,0.0,50.935,1.8158049854487075,-68.6176927152922,-0.32746715835233653,0.46624937232335295,-0.05863047894339024
4600,1.0,1235.0,4.396528,0.0,1.1805556,5.662994679868239,4.980530465006832,3.6567520538568443,0.44306019163131527,-12.115895070970058
4601,5.0,719.0,20.883333,0.1,99.26667,2.0926088102062685,56.91755034182471,-4.973655650973324,-0.06761592036486563,9.284226125419142
4602,6.0,1061.0,6.61225,0.0,29.300833,-1.1560478107929004,56.886012242754276,2.2877077695925996,-0.35497508772214115,-8.850989657719929
4603,4.0,1044.0,20.135778,1.0947223,87.46333,-4.168729392071597,56.358088194151726,-8.102716206789022,1.2989242077072465,4.355629788855709
4604,2.0,435.0,15.731667,0.0,16.595,12.659561567048229,22.347249378303687,-0.9650876995523814,0.20781802459557364,-8.662023572583994
4605,0.0,351.0,-3.967,0.0,23.965555,7.223307690610488,-37.99843930240473,10.420424465427791,0.2532611681918233,4.694445395956437
4606,4.0,1196.0,8.473778,0.0,15.128889,-7.607522611061729,8.786708533525466,-1.1322109556595463,0.1886221915086117,-15.212174003958705
4607,4.0,727.0,2.8037777,0.0,65.28083,-2.0975636225144,48.48414522337913,4.477849457144738,-0.4546692954699201,-4.896714584747951
4608,4.0,169.0,5.608111,0.0,14.651111,-1.089988794724139,-65.26725637416044,1.0396583912769923,0.028211767872170945,-1.3641108057896303
4609,5.0,252.0,14.406111,0.16977778,85.82,-2.943853738347686,-63.661282575865606,0.15554185326893766,0.06610169376929509,-0.28106234614054415
4610,4.0,200.0,18.830444,0.0,23.304445,-1.2268009999394476,-62.07113801787298,-0.6669870272278766,0.07509413162867151,-2.377432016432286
4611,5.0,834.0,23.108889,0.0,13.5222225,-3.977063763101917,43.12167543216546,-14.658835719287408,-0.24728299961487776,-4.937329317291574
4612,0.0,461.0,4.4316387,0.5632778,100.0,2.965314870675403,22.574217249304045,0.852100051492457,-1.52166958967844,7.177569459279381
4613,5.0,1070.0,13.8165,1.9495,96.175,-5.493618823846196,65.04199890220167,-5.162254996061326,4.443647179444632,12.760652235388752
4614,0.0,1242.0,15.7583885,0.22919445,93.6275,16.557551312883696,11.058080276985965,3.283425280789534,-0.3139472151398679,-1.6657132955988287
4615,2.0,699.0,11.492,0.1,79.54,-3.9188444314003164,41.07936841948826,-0.0312866965532308,-0.1111258883873667,-4.545667863051101
4616,4.0,739.0,16.718027,0.0,0.0,-4.257038920760172,44.36196181611219,-8.745955252190438,-0.22792776171366347,-14.30894118998448
4617,2.0,7.0,-1.5984445,0.0,31.804445,-0.5129315036336468,-66.50786977636814,1.5241711233258237,0.03109142076968663,-1.1068056077559816
4618,1.0,299.0,-1.895,0.0,44.85,1.0095449117123998,-69.31830240435403,-0.3369317912260734,0.22209460013110993,-1.0531182989180103
4619,6.0,144.0,9.531917,0.08183333,100.0,-3.6838955975770986,-65.1698789828221,-0.07574841620524575,-0.06409550867478098,3.4978303673664723
4620,2.0,1285.0,21.42711,0.05677778,2.4322221,3.0831741021275487,-11.30469831186534,-1.739003003418448,0.28610192698240056,-20.43187415468693
4621,0.0,846.0,16.27,0.12166667,57.2,5.850614482035249,44.949456088066114,-0.8032788129945634,0.010931590467686991,1.9573959737718072
4622,0.0,521.0,15.106334,0.0,44.425556,4.772470398167753,25.041921416938308,-1.3544196913441082,0.2675132013559338,-3.3764407108028744
4623,4.0,667.0,15.970083,0.0,30.12861,-0.7493220636844651,54.71689769311747,-1.905947551687559,-0.2192615715265296,-1.7459910813570056
4624,6.0,579.0,16.178,0.0,49.602222,-12.162907671292636,32.61055383090178,-4.429433402180672,-0.47924327270189915,-4.553433903614678
4625,1.0,1312.0,10.212,1.656,100.0,5.099830835918571,-27.984251405437792,-2.1281848037640216,-5.906599988381068,8.160409582912923
4626,1.0,760.0,19.670166,0.0,65.418335,0.7451757328112532,40.26220375780265,-4.839445624113087,-0.06313349799315038,-3.213396257122359
4627,2.0,1193.0,5.889278,0.0,90.0,2.1212876858313976,17.63479254970948,-1.3828539335727639,0.6596455172697668,-10.171802180508774
4628,3.0,165.0,3.0283334,0.0,86.14445,0.07161847106615049,-69.1375717829466,0.5894521529674495,0.027222299496330926,0.22350929907957662
4629,0.0,414.0,1.4095833,0.0,82.191666,6.4110465847055025,14.815428198337546,3.3882837463021187,0.38118133044242475,-4.075498272816343
4630,3.0,423.0,9.847333,0.0,100.0,11.058909552534448,31.232004117608074,0.5909822080930036,-0.0869384409586571,14.967685382604593
4631,0.0,848.0,5.4909444,0.1,98.27278,3.241603324751077,40.44412004256249,0.9646458876530382,-0.06276493753989376,0.7522098281383469
4632,2.0,854.0,6.1952224,0.0,43.18861,-1.3125622515082398,44.8037958389322,1.644184755067024,-0.1591507545312334,0.3290769531130713
4633,4.0,1319.0,0.49125,0.0,69.0625,-5.829258652488392,-38.83464847322305,-2.729267540931706,0.27768592580159,-1.2309821325143186
4634,3.0,1042.0,27.583805,0.0,67.13722,-1.0499360022346185,49.44414540197451,-10.685286208927634,-0.1717900697787651,-2.464958135624725
4635,5.0,377.0,-1.2986112,0.0,36.875,-13.97552800858023,-21.57130287174384,5.819436268369355,-0.07974597001076056,-3.0077350612878795
4636,5.0,1005.0,13.800445,2.5484445,93.99111,-3.9010543530781927,64.02290938331684,-4.140076939523234,5.0150107271869935,8.831337095240752
4637,2.0,1289.0,0.555,0.9,100.0,3.261776805222045,-16.875953244666253,-0.33962168991565855,-2.630999549726644,15.016927498479685
4638,6.0,91.0,5.672222,0.0,13.972222,-1.8918255595564695,-63.4014991500179,1.575502194046969,-0.12090231033166532,0.12009351778030286
4639,5.0,213.0,4.812,0.0,3.36,-2.3970412024657097,-64.30787891385954,1.7191903286377528,-0.045936776081725306,-2.2311093747417132
4640,6.0,1059.0,9.31,0.0,69.85,-1.5558456382354215,58.47996286161738,0.5811493773062981,-0.3839515401124993,-4.197821715792017
4641,1.0,224.0,1.0023333,0.0,22.961111,0.6724212108055667,-69.06162250389656,0.9928986692428534,0.15168766597906558,-2.7683405098319067
4642,5.0,766.0,21.358612,0.0,5.463889,-1.3869435660441756,48.61116171574592,-15.831242119014274,-0.24709194028377413,-10.256845091323061
4643,2.0,950.0,6.05275,0.2,100.0,0.26963263811667204,49.22466637762387,2.248588538686432,0.07294224105278735,3.7439932001829153
4644,1.0,34.0,-0.6048333,0.1,94.795,-0.14002606066069134,-71.09772090208531,1.929629268427691,0.03293715614080517,1.8775421767234768
4645,6.0,331.0,11.6,0.8625,90.05,-3.483541454916212,-61.31233000287913,0.01618104483187066,0.8189013127287219,2.0158833017994957
4646,5.0,134.0,4.074611,0.0,98.00445,-1.2455324828624708,-68.9412049194177,0.6480784944693205,-0.10239759822686612,2.919354843497275
4647,0.0,907.0,10.562667,1.7995555,98.248886,2.655082912594075,47.0230432463189,-0.386746623019373,2.1731711021562417,3.237842853218317
4648,2.0,296.0,-1.0065833,0.0,28.2225,0.3141250799496653,-69.33551653480534,0.5072702379425333,0.18974855178594474,-1.9235352523724245
4649,5.0,990.0,3.8,0.051083334,29.554167,-3.468713765740402,54.84614892899992,4.401218583981192,-0.2265700809160882,-7.22592613697052
4650,5.0,684.0,17.22425,0.0,22.088612,2.067869306445097,62.0642977903684,-4.044195059299474,-0.34175865765412805,-0.6391720614433289
4651,1.0,329.0,0.8515,0.0515,88.155,1.3622667968620945,-65.68134843087692,1.8269094112863158,0.02992306849360471,-0.31732480368515104
4652,6.0,995.0,10.941055,0.0,32.284443,-3.428762616515172,55.837802592913306,-2.1878568422794427,-0.4301324647665039,-5.8452184573809305
4653,1.0,587.0,6.8141665,0.33575,100.0,-2.6669377459883368,29.587407971690112,1.2747708713710346,0.06803071222703139,-0.02233461685975291
4654,5.0,1436.0,11.870889,0.0,10.095555,-6.78349031748375,-57.975928441107285,-0.8927650288939484,0.15178252456585462,-1.6204631689389564
4655,4.0,176.0,5.7376666,0.0,14.886666,-1.0493849328756113,-65.17632121400037,1.0286109871069637,0.0246494179367982,-1.3430016768574715
4656,5.0,1351.0,4.9373612,0.1,88.18056,-7.632644666671752,-47.7478272603353,-0.451602564295134,0.12345783309141511,-1.0488020148277286
4657,3.0,887.0,14.2,0.0,90.0,-1.30084400041898,40.54256771361828,-3.6267955947319654,-0.3707223274707818,2.084400774002068
4658,4.0,1179.0,18.503334,0.46805555,97.31111,-8.384554295380934,36.43124730761848,-5.64743127767245,0.14743470088640942,12.917080112457278
4659,6.0,1178.0,20.546556,0.0,42.396667,-11.43254808696113,26.180901352445286,-3.1347127685149525,-0.21079568040371122,-8.288082550883292
4660,3.0,957.0,13.596416,0.0035833332,23.605833,-1.3357379671732517,47.44992998601994,-3.1251054039398807,-0.15531688032547253,-5.989667869289716
4661,5.0,144.0,3.9903333,0.0,0.0,-1.8739918736616712,-64.34285943408808,2.2622231485446256,-0.07965504010518654,-2.7379672551155103
4662,6.0,224.0,-3.9642222,0.0,0.0,-2.6121385736664013,-58.54267599358161,0.8926101210315993,-0.19458244148890547,-4.744324946343902
4663,4.0,274.0,-0.14716667,0.0,100.0,-0.10720949798822232,-71.50239804108938,1.9780634394288068,-0.01144854158162989,5.6561547367771485
4664,6.0,1349.0,1.5933334,0.77666664,75.01667,-5.804213470975553,-46.67123775815965,1.5317343751986807,1.0084657097260181,0.43447576646009933
4665,4.0,1075.0,4.655889,0.0,17.152222,-7.40113291366897,44.37047534223399,2.1057753641009294,0.1608078429698918,-13.995736123859885
4666,6.0,1279.0,7.751111,0.0,90.01111,-7.438779489914591,-22.72720142376424,0.4732732553084684,-0.10841059458256108,-3.219167393962542
4667,1.0,1417.0,3.2033334,0.32416666,98.8625,3.8562719940741648,-61.36102376246454,-2.7476880346636,-0.3988265664776165,2.2215950414637717
4668,5.0,180.0,8.09875,0.0,100.0,-2.217975706756109,-68.37409795135258,-0.6207248817880902,-0.07461249093214439,3.69450356155634
4669,1.0,1430.0,-0.91563886,0.0,0.0,4.478104940613109,-57.238509239643825,-3.6503964409629526,0.11120117655396289,-0.4550153071085621
4670,4.0,657.0,16.032917,0.095527776,11.894444,-0.14032643810908318,55.245206345756856,-4.577573696235816,-0.008596817910669241,-1.4917690882682835
4671,3.0,1091.0,20.760584,0.43683332,68.9725,-0.9265913462638959,49.58132275134325,3.8856143969297383,0.15934696286916594,-3.800369341969497
4672,6.0,674.0,17.144833,0.0,93.689445,-0.3076322574218242,60.87379696361222,-4.127788596828786,-0.3714528581301382,3.3661220955054
4673,0.0,744.0,4.5607777,0.0,32.397778,-0.5710345926483313,48.892813864489405,2.0369700353741726,-0.007975153287253622,-2.340778733948866
4674,6.0,718.0,10.374333,0.0,81.065,2.853585117181133,57.95551108809312,-1.0654623946348871,-0.5615874458154075,-6.189056865255038
4675,2.0,204.0,14.278084,1.3091389,70.086945,0.105368321696929,-68.42166367306312,-0.2574868480761867,-1.0903624299565977,-0.4402612911065429
4676,4.0,755.0,3.8757777,0.0,100.0,-1.9421964002251748,48.05660750104984,2.3052879364689165,-0.38105339185396936,6.670629559695723
4677,0.0,493.0,12.844556,0.1,100.0,5.109866802672547,20.03196058042845,1.0262063593467072,0.28825783141453787,4.5945211068590455
4678,5.0,301.0,-3.78625,0.0,27.8625,-1.4552272103081236,-66.32310497555636,0.8604545409132998,-0.05734061877926511,-2.1035502685457477
4679,5.0,1181.0,16.731417,0.0,73.486664,-14.120495342771225,17.952752833604805,1.4920387588341981,-0.15933313743273558,-6.894797709345818
4680,6.0,448.0,1.8402778,0.0,91.40278,-23.893880294243537,0.8023696546951862,2.59934738230705,-0.44529490200678934,-0.4974393040736489
4681,3.0,1316.0,7.9368334,0.0,100.0,-1.1702135302623233,-30.947654486695928,-0.7154279545942908,0.5828046035766574,8.697876161734268
4682,5.0,101.0,-0.36944443,0.0,86.369446,-2.455918382128086,-64.16832320861022,2.4584322538773193,-0.1476088260809627,-0.014385012507438955
4683,6.0,1337.0,0.41258332,0.0,31.278055,-6.305224348584812,-44.08176782278221,2.1220137182076755,-0.06335750210285385,-2.2747515105009084
4684,1.0,839.0,5.3915,0.1,100.0,-0.31987013852595325,37.83445934547982,0.7886360370516776,-0.056196212430797754,1.1231806218028044
4685,3.0,141.0,13.357111,2.3785,100.0,-0.20021862578392913,-69.7617189682722,0.08215576080481313,-0.5233526365657664,4.381002032587925
4686,5.0,838.0,13.890223,0.966,100.0,-1.3922487188379389,43.721117221017685,-2.3742697347203916,2.6849292940894776,5.07852094729741
4687,3.0,749.0,4.493,0.2,35.459167,-5.194834899862597,48.04393875404198,2.8401085794369387,0.060513791481648926,-2.187515228947006
4688,0.0,892.0,24.36039,0.08738889,36.206112,6.781766472697256,43.87693768614531,-8.650455631176627,0.016423029243940235,-0.6303835343917195
4689,6.0,1325.0,7.5726666,0.0,90.63778,-8.375157927473385,-38.59044336994489,0.06048901458580502,-0.03906203548113929,-0.7007603764534012
4690,0.0,1024.0,24.293056,0.0,41.041668,6.691047486821819,52.04957462545237,-7.772207207719482,-0.035392438809078275,-4.0666503978172965
4691,6.0,20.0,4.094333,0.0,71.257774,-3.7106083586414567,-65.86404259349902,-0.1380884520808836,-0.21051699137687852,-0.9648595278064427
4692,4.0,482.0,17.82375,1.36675,99.62,4.1343489614724955,24.043165195743242,-3.841100592752303,0.101846832493941,5.851245521068574
4693,2.0,1222.0,7.0645,0.0,35.50889,2.8721990572611666,4.558697219014166,-1.2435844046672244,0.3675286941925666,-15.461570304512978
4694,2.0,176.0,0.035166666,0.19413888,100.0,-0.23741448646784136,-71.9467682691018,2.121854167918367,-0.004595008154710367,4.382260259528957
4695,3.0,324.0,4.081333,0.118666664,100.0,-0.44061161933343485,-73.21297944074372,0.44590955775976227,0.03174349724749703,1.1007746001283323
4696,0.0,513.0,15.0685,0.0,49.84833,5.273742586831272,25.089096397022406,-1.2616293070117668,0.3114742683966987,-1.3371596556305887
4697,4.0,515.0,20.627,0.0,58.711113,4.7563187476793996,33.850255818843834,-4.808720960934956,-0.15027809592088825,3.097267932772639
4698,2.0,740.0,0.34861112,0.6651389,100.0,-4.6809963989059185,44.99983579717078,2.223599738200501,0.7318377427458751,6.198059849361576
4699,1.0,1068.0,25.875223,0.4059722,77.17917,4.924209246714913,52.6397516030868,-2.8057908303737658,0.07446914819876183,-2.627796640714008
